timestamp,latency,error_rate,cpu,memory,request_time,latency_anomaly,latency_slope,memory_slope,error_trend,risk_score
2026-01-01 21:58:30,82.78,0.0,62.67,75.9,692.93,2.2,5.6427,-1.1048,0.0,0.0392
2026-01-01 21:59:00,84.75,0.0,60.36,71.94,743.38,4.03,-1.4993,-0.4923,0.0,0.0306
2026-01-01 21:59:30,79.78,0.0,61.32,74.91,665.28,-0.84,-0.6297,2.3407,0.0,0.0144
2026-01-01 22:00:00,83.49,0.0,58.31,76.62,783.15,2.8,-0.5268,0.1303,0.0,0.018
2026-01-01 22:00:30,78.72,0.0,60.17,75.17,677.2,-1.61,-3.9148,-2.3469,0.0,0.0327
2026-01-01 22:01:00,75.66,0.0,64.86,71.92,744.53,-4.58,3.4959,1.0091,0.0,0.0439
2026-01-01 22:01:30,85.72,0.0,61.21,77.19,813.38,5.27,-2.5953,0.9193,0.0,0.0439
2026-01-01 22:02:00,70.47,0.0,56.6,73.76,634.95,-9.75,-0.5109,-0.4216,0.0,0.0597
2026-01-01 22:02:30,84.69,0.0,63.78,76.35,767.68,4.31,1.8523,-1.092,0.0,0.0357
2026-01-01 22:03:00,74.18,0.0,62.35,71.58,738.12,-6.13,-4.4462,-0.057,0.0,0.0537
2026-01-01 22:03:30,75.8,0.0,66.19,76.23,683.15,-4.25,5.8255,0.9794,0.0,0.0516
2026-01-01 22:04:00,85.83,0.0,59.99,73.54,680.84,5.61,2.2109,-0.4474,0.0,0.0426
2026-01-01 22:04:30,80.22,0.0,66.49,75.34,693.78,-0.1,-2.4338,-0.1232,0.0,0.0102
2026-01-01 22:05:00,80.96,0.0,61.62,73.29,655.81,0.63,0.2259,-1.0081,0.0,0.007
2026-01-01 22:05:30,80.67,0.0,63.24,73.32,804.73,0.5,-1.2174,0.0917,0.0,0.0073
2026-01-01 22:06:00,78.52,0.0,64.94,73.47,727.87,-1.93,1.254,0.4156,0.0,0.017
2026-01-01 22:06:30,83.18,0.0,65.35,74.15,703.66,2.76,-0.5719,-0.7009,0.0,0.0199
2026-01-01 22:07:00,77.38,0.0,61.89,72.07,706.48,-2.84,6.5262,2.2584,0.0,0.0506
2026-01-01 22:07:30,96.24,0.0,60.63,78.67,680.62,15.62,1.9933,1.1107,0.0,0.1026
2026-01-01 22:08:00,81.37,0.0,67.76,74.29,702.21,0.7,-5.7486,-3.199,0.0,0.0379
2026-01-01 22:08:30,84.74,0.0,70.9,72.27,715.04,4.07,5.666,0.2497,0.0,0.0474
2026-01-01 22:09:00,92.7,0.0,60.67,74.79,674.57,11.77,0.6372,0.4069,0.0,0.072
2026-01-01 22:09:30,86.01,0.0,62.11,73.09,679.05,4.88,-5.0793,0.1983,0.0,0.0496
2026-01-01 22:10:00,82.54,0.0,64.14,75.19,798.14,1.34,2.2206,-0.0633,0.0,0.0164
2026-01-01 22:10:30,90.45,0.0,68.0,72.96,794.09,8.99,-0.2991,-0.6284,0.0,0.055
2026-01-01 22:11:00,81.94,0.0,66.44,73.93,766.62,0.4,-0.2421,1.2695,0.0,0.0066
2026-01-01 22:11:30,89.97,0.0,65.64,75.5,664.16,8.16,1.7738,-0.4468,0.0,0.0557
2026-01-01 22:12:00,85.49,0.0,64.96,73.04,744.36,3.51,-1.0218,-0.7372,0.0,0.0263
2026-01-01 22:12:30,87.93,0.0,66.66,74.02,738.88,5.94,0.754,0.0032,0.0,0.037
2026-01-01 22:13:00,87.0,0.0,67.64,73.05,732.03,4.83,-2.0442,-0.0083,0.0,0.0359
2026-01-01 22:13:30,83.84,0.0,62.67,74.01,747.8,1.7,-6.1632,1.1358,0.0,0.0386
2026-01-01 22:14:00,74.67,0.0,64.18,75.32,677.69,-7.38,0.126,-0.7701,0.0,0.0454
2026-01-01 22:14:30,84.09,0.0,64.16,72.47,677.71,1.87,3.5422,-1.6527,0.0,0.0303
2026-01-01 22:15:00,81.76,0.0,63.38,72.01,697.96,-0.46,2.6286,1.0129,0.0,0.0161
2026-01-01 22:15:30,89.35,0.0,69.92,74.49,737.28,6.82,-2.0698,2.1293,0.0,0.0548
2026-01-01 22:16:00,77.62,0.0,67.75,76.27,692.22,-4.78,-3.9416,0.7286,0.0,0.046
2026-01-01 22:16:30,81.46,0.0,69.05,75.95,690.06,-1.08,8.3401,-1.1214,0.0,0.044
2026-01-01 22:17:00,94.3,0.0,63.42,74.03,742.2,11.5,0.6351,-0.3361,0.0,0.0702
2026-01-01 22:17:30,82.73,0.0,68.32,75.28,720.23,-0.12,-4.8279,-0.76,0.0,0.0225
2026-01-01 22:18:00,84.64,0.0,67.55,72.51,754.39,1.67,2.9278,0.7296,0.0,0.0235
2026-01-01 22:18:30,88.59,0.0,66.24,76.74,677.96,5.5,4.4327,1.078,0.0,0.0534
2026-01-01 22:19:00,93.51,0.0,67.44,74.66,697.33,10.46,-2.3163,-0.2241,0.0,0.0707
2026-01-01 22:19:30,83.96,0.0,65.64,76.29,681.64,0.84,-2.0807,-1.1022,0.0,0.0163
2026-01-01 22:20:00,89.34,0.0,63.85,72.46,686.63,6.23,-1.4522,-1.8126,0.0,0.0477
2026-01-01 22:20:30,81.05,0.0,59.15,72.66,708.84,-2.06,-0.2635,1.3049,0.0,0.0165
2026-01-01 22:21:00,88.82,0.0,68.58,75.07,721.37,5.58,3.1444,-0.0544,0.0,0.0451
2026-01-01 22:21:30,87.34,0.0,66.46,72.55,793.69,3.83,-1.291,0.4836,0.0,0.0285
2026-01-01 22:22:00,86.24,0.0,67.0,76.04,755.46,2.75,3.1439,0.5303,0.0,0.0301
2026-01-01 22:22:30,93.63,0.0,68.83,73.62,653.3,9.84,0.2091,-1.3757,0.0,0.0622
2026-01-01 22:23:00,86.65,0.0,64.27,73.29,697.82,2.6,-5.1671,0.6807,0.0,0.0382
2026-01-01 22:23:30,83.29,0.0,68.57,74.98,735.55,-0.77,-0.9064,0.6427,0.0,0.0095
2026-01-01 22:24:00,84.84,0.0,71.9,74.57,683.36,0.77,1.1988,-0.6132,0.0,0.0106
2026-01-01 22:24:30,85.69,0.0,67.71,73.75,740.49,1.51,-0.8022,-0.973,0.0,0.0145
2026-01-01 22:25:00,83.24,0.0,69.4,72.62,733.94,-0.94,-0.1578,1.5477,0.0,0.0104
2026-01-01 22:25:30,85.38,0.0,68.64,76.85,695.47,1.06,0.5245,1.5567,0.0,0.0126
2026-01-01 22:26:00,84.29,0.0,63.65,75.74,711.26,-0.2,4.4497,-0.2766,0.0,0.0197
2026-01-01 22:26:30,94.28,0.0,63.06,76.29,719.0,9.62,3.0103,-0.6605,0.0,0.0702
2026-01-01 22:27:00,90.31,0.0,68.39,74.42,745.76,5.25,-5.4489,-1.0965,0.0,0.0563
2026-01-01 22:27:30,83.38,0.0,65.94,74.1,773.37,-1.65,-0.3694,-0.039,0.0,0.0104
2026-01-01 22:28:00,89.57,0.0,66.46,74.34,755.23,4.23,2.1783,1.3514,0.0,0.0375
2026-01-01 22:28:30,87.73,0.0,65.82,76.8,637.67,2.16,-4.38,0.3949,0.0,0.0313
2026-01-01 22:29:00,80.81,0.0,69.91,75.13,737.64,-4.67,2.0203,-0.3292,0.0,0.0359
2026-01-01 22:29:30,91.77,0.0,69.44,76.14,658.07,6.07,2.1604,-1.0865,0.0,0.0473
2026-01-01 22:30:00,85.13,0.0,70.71,72.96,682.56,-0.66,-1.4481,-0.3949,0.0,0.0103
2026-01-01 22:30:30,88.88,0.0,65.8,75.35,690.46,2.93,2.9297,0.1634,0.0,0.029
2026-01-01 22:31:00,90.99,0.0,66.15,73.28,779.94,4.79,3.9975,-0.1348,0.0,0.0442
2026-01-01 22:31:30,96.87,0.0,65.99,75.08,685.33,10.4,4.7413,-0.8653,0.0,0.0827
2026-01-01 22:32:00,100.47,0.0,67.45,71.55,703.55,13.53,-6.4613,1.594,0.0,0.1107
2026-01-01 22:32:30,83.95,0.0,67.47,78.27,670.07,-2.74,-3.4762,-0.4882,0.0,0.0313
2026-01-01 22:33:00,93.52,0.0,63.59,70.58,770.21,6.58,5.7508,-2.8823,0.0,0.0713
2026-01-01 22:33:30,95.45,0.0,68.61,72.51,797.59,8.3,-4.6686,1.3862,0.0,0.0719
2026-01-01 22:34:00,84.18,0.0,68.93,73.35,787.41,-2.8,-1.6014,1.6475,0.0,0.0276
2026-01-01 22:34:30,92.25,0.0,66.32,75.8,730.7,5.15,5.2357,0.7295,0.0,0.0535
2026-01-01 22:35:00,94.65,0.0,65.32,74.81,687.97,7.31,-0.525,-0.2711,0.0,0.0449
2026-01-01 22:35:30,91.2,0.0,63.42,75.26,630.69,3.84,1.1943,0.6045,0.0,0.0285
2026-01-01 22:36:00,97.04,0.0,65.5,76.02,654.57,9.38,-3.3969,-2.576,0.0,0.0768
2026-01-01 22:36:30,84.41,0.0,64.56,70.11,664.8,-3.14,-3.4494,-0.2086,0.0,0.0326
2026-01-01 22:37:00,90.14,0.0,63.61,75.6,740.59,2.5,1.8455,1.8481,0.0,0.0276
2026-01-01 22:37:30,88.1,0.0,69.14,73.81,632.32,0.45,3.6212,-1.3189,0.0,0.0212
2026-01-01 22:38:00,97.38,0.0,67.66,72.96,723.75,9.53,4.1935,0.9951,0.0,0.0758
2026-01-01 22:38:30,96.48,0.0,64.02,75.8,694.98,8.38,-2.2352,0.7543,0.0,0.06
2026-01-01 22:39:00,92.91,0.0,68.24,74.47,775.53,4.44,-4.9014,0.558,0.0,0.0474
2026-01-01 22:39:30,86.68,0.0,62.85,76.91,718.35,-1.84,4.2369,0.9263,0.0,0.0307
2026-01-01 22:40:00,101.39,0.0,69.74,76.32,676.6,12.47,2.7632,-0.9465,0.0,0.0868
2026-01-01 22:40:30,92.21,0.0,67.15,75.02,695.08,3.23,-9.344,-0.1147,0.0,0.0575
2026-01-01 22:41:00,82.7,0.0,65.78,76.09,682.43,-6.38,0.0108,-0.6701,0.0,0.0387
2026-01-01 22:41:30,92.23,0.0,70.03,73.68,696.72,2.94,3.7697,0.341,0.0,0.0332
2026-01-01 22:42:00,90.24,0.0,73.75,76.77,644.83,1.03,2.5683,1.4147,0.0,0.0205
2026-01-01 22:42:30,97.37,0.0,69.18,76.51,760.34,7.86,0.7587,-0.5198,0.0,0.05
2026-01-01 22:43:00,91.76,0.0,64.97,75.74,704.09,2.11,-0.643,-2.5925,0.0,0.0228
2026-01-01 22:43:30,96.08,0.0,66.34,71.32,727.37,6.28,-3.1207,-2.1087,0.0,0.056
2026-01-01 22:44:00,85.51,0.0,68.6,71.52,607.94,-4.12,0.772,1.8652,0.0,0.0326
2026-01-01 22:44:30,97.62,0.0,61.04,75.05,596.88,7.72,6.3648,2.2602,0.0,0.0784
2026-01-01 22:45:00,98.24,0.0,69.1,76.04,571.52,8.16,-2.3879,1.5267,0.0,0.0619
2026-01-01 22:45:30,92.85,0.0,68.73,78.11,721.93,2.53,0.6085,-0.8541,0.0,0.0192
2026-01-01 22:46:00,99.46,0.0,65.07,74.33,707.61,8.93,-0.892,-0.2678,0.0,0.056
2026-01-01 22:46:30,91.06,0.0,77.22,77.57,656.23,0.45,-1.2213,1.806,0.0,0.0128
2026-01-01 22:47:00,97.02,0.0,72.08,77.94,772.95,6.19,-0.9234,-1.9665,0.0,0.0458
2026-01-01 22:47:30,89.22,0.0,66.94,73.64,710.6,-1.52,-0.3703,-1.4124,0.0,0.0142
2026-01-01 22:48:00,96.28,0.0,71.1,75.12,661.19,5.35,3.1119,0.4915,0.0,0.045
2026-01-01 22:48:30,95.44,0.0,65.0,74.62,747.97,4.27,-1.8127,0.3284,0.0,0.0327
2026-01-01 22:49:00,92.65,0.0,72.56,75.77,687.18,1.32,-1.3469,-0.8197,0.0,0.0152
2026-01-01 22:49:30,92.75,0.0,63.06,72.98,626.46,1.28,7.7941,-1.0295,0.0,0.0426
2026-01-01 22:50:00,108.24,0.0,69.37,73.71,788.27,16.27,1.2221,2.4195,0.0,0.1076
2026-01-01 22:50:30,95.19,0.0,68.1,77.82,712.85,3.02,-2.9606,0.3181,0.0,0.0302
2026-01-01 22:51:00,102.32,0.0,65.82,74.35,680.72,9.79,-0.57,-2.5572,0.0,0.0674
2026-01-01 22:51:30,94.05,0.0,68.2,72.71,693.19,1.53,-2.9023,1.2369,0.0,0.0243
2026-01-01 22:52:00,96.52,0.0,64.97,76.82,737.31,3.87,0.5,1.0457,0.0,0.0273
2026-01-01 22:52:30,95.05,0.0,68.56,74.8,729.35,2.17,2.3567,-0.6281,0.0,0.0237
2026-01-01 22:53:00,101.23,0.0,68.93,75.57,667.48,8.12,0.1255,1.822,0.0,0.0532
2026-01-01 22:53:30,95.3,0.0,70.55,78.44,796.13,2.04,-1.0833,0.4712,0.0,0.0171
2026-01-01 22:54:00,99.06,0.0,66.71,76.51,748.13,5.43,4.1519,-0.9122,0.0,0.0513
2026-01-01 22:54:30,103.61,0.0,68.0,76.62,757.37,9.74,-3.2846,-2.4197,0.0,0.078
2026-01-01 22:55:00,92.49,0.0,67.89,71.67,790.95,-1.52,0.6394,0.158,0.0,0.0111
2026-01-01 22:55:30,104.88,0.0,67.55,76.93,693.94,10.55,3.9969,0.6665,0.0,0.0798
2026-01-01 22:56:00,100.49,0.0,69.92,73.0,742.39,5.96,-3.2967,-0.8188,0.0,0.0505
2026-01-01 22:56:30,98.29,0.0,72.27,75.3,702.86,3.74,-2.2623,1.8224,0.0,0.0365
2026-01-01 22:57:00,95.96,0.0,68.76,76.65,689.35,1.5,-2.883,-0.6019,0.0,0.0219
2026-01-01 22:57:30,92.53,0.0,73.29,74.09,695.67,-2.11,5.1388,-0.2265,0.0,0.0336
2026-01-01 22:58:00,106.24,0.0,69.21,76.2,620.22,11.35,1.296,-0.0299,0.0,0.0711
2026-01-01 22:58:30,95.12,0.0,65.42,74.03,752.54,0.24,-5.0883,-1.2976,0.0,0.026
2026-01-01 22:59:00,96.06,0.0,64.38,73.6,780.57,0.94,4.7232,-0.9735,0.0,0.0276
2026-01-01 22:59:30,104.56,0.0,64.68,72.08,678.83,9.2,-0.0522,1.5986,0.0,0.0585
2026-01-01 23:00:00,95.96,0.0,70.93,76.8,700.04,0.57,-0.8013,0.6087,0.0,0.0077
2026-01-01 23:00:30,102.96,0.0,68.5,73.3,752.54,7.33,-0.0868,1.7717,0.0,0.0483
2026-01-01 23:01:00,95.79,0.0,65.65,80.34,813.44,0.18,-2.568,0.8018,0.0,0.0135
2026-01-01 23:01:30,97.83,0.0,68.39,74.91,707.25,1.96,5.735,-2.8496,0.0,0.044
2026-01-01 23:02:00,107.26,0.0,66.27,74.64,802.37,11.04,3.2485,0.4218,0.0,0.0788
2026-01-01 23:02:30,104.32,0.0,71.66,75.75,658.26,7.79,-0.3089,-1.7683,0.0,0.0519
2026-01-01 23:03:00,106.64,0.0,70.48,71.11,686.73,9.92,-3.7739,0.2562,0.0,0.0738
2026-01-01 23:03:30,96.77,0.0,69.73,76.26,734.36,0.05,-3.8257,1.5218,0.0,0.0204
2026-01-01 23:04:00,98.99,0.0,67.22,74.15,652.75,2.14,2.3198,-0.4104,0.0,0.0226
2026-01-01 23:04:30,101.41,0.0,70.05,75.44,678.16,4.27,0.3365,0.4541,0.0,0.027
2026-01-01 23:05:00,99.66,0.0,65.7,75.06,691.92,2.55,4.9517,-0.1555,0.0,0.0352
2026-01-01 23:05:30,111.32,0.0,69.33,75.13,741.23,13.83,0.9633,-0.8654,0.0,0.087
2026-01-01 23:06:00,101.59,0.0,68.6,73.33,647.15,3.72,-4.0878,-0.3327,0.0,0.039
2026-01-01 23:06:30,103.14,0.0,65.13,74.46,724.17,5.05,2.4972,-0.5582,0.0,0.041
2026-01-01 23:07:00,106.58,0.0,68.76,72.21,770.68,8.17,-1.2268,0.1426,0.0,0.0525
2026-01-01 23:07:30,100.69,0.0,74.54,74.75,789.08,2.21,-3.6354,-0.9018,0.0,0.0302
2026-01-01 23:08:00,99.31,0.0,70.46,70.41,740.05,0.68,2.0288,0.597,0.0,0.0135
2026-01-01 23:08:30,104.75,0.0,66.65,75.94,665.83,5.94,4.7792,4.4155,0.0,0.0686
2026-01-01 23:09:00,108.87,0.0,66.96,79.24,697.67,9.6,1.3198,-1.871,0.0,0.067
2026-01-01 23:09:30,107.39,0.0,71.39,72.2,756.58,7.92,-4.0779,-1.4087,0.0,0.0672
2026-01-01 23:10:00,100.71,0.0,65.26,76.42,694.25,1.2,-1.53,2.7213,0.0,0.0215
2026-01-01 23:10:30,104.33,0.0,69.72,77.64,718.02,4.58,6.2451,0.2853,0.0,0.0529
2026-01-01 23:11:00,113.2,0.0,70.76,76.99,790.95,13.18,-2.9985,-1.6534,0.0,0.0944
2026-01-01 23:11:30,98.33,0.0,70.8,74.34,670.55,-1.84,-0.8385,-2.6041,0.0,0.022
2026-01-01 23:12:00,111.53,0.0,69.0,71.78,633.48,11.07,4.563,0.2208,0.0,0.0837
2026-01-01 23:12:30,107.45,0.0,67.9,74.78,770.63,6.63,-5.7402,1.6843,0.0,0.0676
2026-01-01 23:13:00,100.05,0.0,73.58,75.15,774.64,-0.85,-1.2464,0.2172,0.0,0.0099
2026-01-01 23:13:30,104.96,0.0,72.61,75.21,725.78,3.87,3.5035,-1.9318,0.0,0.0429
2026-01-01 23:14:00,107.05,0.0,68.08,71.29,739.25,5.68,2.7263,0.5303,0.0,0.0455
2026-01-01 23:14:30,110.41,0.0,72.01,76.27,709.95,8.69,1.5736,1.3226,0.0,0.0609
2026-01-01 23:15:00,110.2,0.0,69.52,73.93,645.68,8.43,-2.4809,-1.256,0.0,0.063
2026-01-01 23:15:30,105.45,0.0,68.72,73.76,649.31,3.48,-2.7015,-1.0634,0.0,0.0343
2026-01-01 23:16:00,104.8,0.0,65.02,71.81,727.93,2.77,2.9793,0.4015,0.0,0.0291
2026-01-01 23:16:30,111.41,0.0,68.25,74.56,728.86,9.04,5.6761,1.7243,0.0,0.0815
2026-01-01 23:17:00,116.15,0.0,72.54,75.25,660.92,13.39,-0.0259,-1.959,0.0,0.0841
2026-01-01 23:17:30,111.36,0.0,66.96,70.65,662.81,8.27,-2.4284,-0.5926,0.0,0.0596
2026-01-01 23:18:00,111.29,0.0,74.29,74.07,743.68,8.0,-2.307,3.9028,0.0,0.0686
2026-01-01 23:18:30,106.75,0.0,63.48,78.45,662.12,3.23,3.3821,1.0281,0.0,0.0355
2026-01-01 23:19:00,118.06,0.0,69.26,76.13,748.91,14.16,3.5845,-1.7432,0.0,0.1028
2026-01-01 23:19:30,113.91,0.0,65.5,74.97,769.25,9.81,-0.7077,-0.6475,0.0,0.0616
2026-01-01 23:20:00,116.64,0.0,63.95,74.83,722.07,12.05,0.393,-1.2491,0.0,0.0755
2026-01-01 23:20:30,114.7,0.0,72.8,72.47,641.41,9.92,2.1978,0.7174,0.0,0.0687
2026-01-01 23:21:00,121.04,0.0,68.09,76.27,794.06,15.84,-2.7633,0.5693,0.0,0.1053
2026-01-01 23:21:30,109.17,0.0,74.49,73.61,611.76,3.76,-2.5951,-1.8225,0.0,0.038
2026-01-01 23:22:00,115.85,0.0,72.79,72.62,751.48,10.04,6.7702,-0.6012,0.0,0.0882
2026-01-01 23:22:30,122.71,0.0234,67.73,72.4,652.89,16.3,-4.9103,0.8253,0.0012,0.1179
2026-01-01 23:23:00,106.03,0.0,69.53,74.27,713.75,-0.38,-5.9317,0.1851,0.0,0.0267
2026-01-01 23:23:30,110.85,0.0,67.87,72.77,659.77,4.13,5.9567,-1.0459,0.0,0.0516
2026-01-01 23:24:00,117.94,0.0,65.15,72.18,708.54,10.78,2.1811,1.1404,0.0,0.0751
2026-01-01 23:24:30,115.21,0.0,68.06,75.05,726.72,7.84,-0.4869,1.8821,0.0,0.0533
2026-01-01 23:25:00,116.96,0.0,71.17,75.94,735.18,9.17,-1.2082,-0.7024,0.0,0.0602
2026-01-01 23:25:30,112.8,0.0,74.79,73.65,749.91,4.8,-0.038,-0.0978,0.0,0.0277
2026-01-01 23:26:00,116.89,0.0,68.63,75.75,746.33,8.47,-2.4767,-0.1895,0.0,0.0597
2026-01-01 23:26:30,107.84,0.0,70.05,73.27,647.1,-0.77,-1.0344,0.1009,0.0,0.0082
2026-01-01 23:27:00,114.82,0.0,74.98,75.95,786.84,6.05,5.2969,2.4483,0.0,0.0649
2026-01-01 23:27:30,118.44,0.0,69.49,78.17,711.9,9.39,1.305,-1.0083,0.0,0.0629
2026-01-01 23:28:00,117.43,0.0028,70.96,73.93,717.21,8.17,-3.347,-0.566,0.0001,0.0628
2026-01-01 23:28:30,111.74,0.0,75.81,77.04,710.92,2.18,-0.8303,0.0485,0.0,0.0154
2026-01-01 23:29:00,115.77,0.0,68.28,74.03,700.28,5.87,1.7209,-0.3573,0.0,0.0418
2026-01-01 23:29:30,115.18,0.0,70.28,76.32,654.31,5.01,-1.9073,0.2062,0.0,0.0371
2026-01-01 23:30:00,111.95,0.0,75.21,74.44,821.33,1.54,-0.0169,-0.3915,0.0,0.0094
2026-01-01 23:30:30,115.15,0.0,67.22,75.54,663.59,4.65,0.6729,-1.661,0.0,0.0347
2026-01-01 23:31:00,113.3,0.0,72.44,71.12,699.75,2.57,8.43,-0.7048,0.0,0.0517
2026-01-01 23:31:30,132.01,0.08,70.59,74.13,761.22,20.7,-0.4068,0.5837,0.004,0.124
2026-01-01 23:32:00,112.49,0.0,72.75,72.29,777.45,1.06,-1.6227,-0.1634,0.0,0.0126
2026-01-01 23:32:30,128.77,0.0627,73.44,73.8,797.2,16.78,4.8259,-0.0566,0.002,0.1178
2026-01-01 23:33:00,122.14,0.0,68.71,72.17,705.08,9.69,-3.2439,-0.9436,0.0,0.0726
2026-01-01 23:33:30,122.28,0.0016,64.9,71.91,686.1,9.48,-3.4244,-1.2917,0.0001,0.0733
2026-01-01 23:34:00,115.29,0.0028,72.27,69.59,694.87,2.37,0.2445,1.8395,0.0001,0.0201
2026-01-01 23:34:30,122.77,0.0205,70.68,75.59,743.84,9.54,4.4368,1.5953,0.001,0.0788
2026-01-01 23:35:00,124.16,0.0,70.28,72.78,823.68,10.46,-3.0504,-1.5293,0.0,0.0782
2026-01-01 23:35:30,116.67,0.0,66.41,72.53,749.59,2.72,-2.3437,1.1243,0.0,0.0285
2026-01-01 23:36:00,119.48,0.0193,73.55,75.03,717.42,5.4,3.5392,-0.5167,0.001,0.0472
2026-01-01 23:36:30,123.74,0.0075,68.27,71.5,703.18,9.16,0.9192,1.8205,0.0004,0.0627
2026-01-01 23:37:00,121.31,0.0246,65.54,78.67,812.97,6.54,3.8646,0.5548,0.0012,0.0554
2026-01-01 23:37:30,131.47,0.07,73.47,72.61,721.18,16.22,1.4878,-0.9209,0.0035,0.1034
2026-01-01 23:38:00,124.29,0.0062,69.29,76.83,610.69,8.55,-7.8222,1.9731,0.0002,0.0885
2026-01-01 23:38:30,115.83,0.0,69.12,76.56,663.83,-0.13,-8.549,-1.6827,0.0,0.0412
2026-01-01 23:39:00,107.19,0.0,67.12,73.46,736.85,-8.77,3.1744,1.832,0.0,0.0698
2026-01-01 23:39:30,122.18,0.0148,69.95,80.22,711.06,5.98,8.9083,-0.7142,0.0007,0.0738
2026-01-01 23:40:00,125.01,0.0358,73.75,72.04,696.99,8.52,1.5147,-5.2602,0.0018,0.0729
2026-01-01 23:40:30,125.21,0.0256,66.46,69.7,686.58,8.32,2.4623,-1.6727,0.0013,0.0637
2026-01-01 23:41:00,129.93,0.0311,71.43,68.69,811.55,12.54,3.7245,2.0783,0.0016,0.0951
2026-01-01 23:41:30,132.66,0.0959,68.5,73.86,676.27,14.84,-2.1682,1.6624,0.0008,0.1006
2026-01-01 23:42:00,125.6,0.0186,66.53,72.01,751.89,7.59,-2.4776,0.0704,0.0009,0.0541
2026-01-01 23:42:30,127.7,0.0365,70.37,74.0,777.87,9.37,2.1188,0.357,-0.0013,0.064
2026-01-01 23:43:00,129.83,0.0772,67.48,72.73,714.47,11.13,-3.3014,2.6646,0.0039,0.087
2026-01-01 23:43:30,121.1,0.0095,67.34,79.33,653.66,2.11,-0.7267,0.6903,0.0004,0.0167
2026-01-01 23:44:00,128.38,0.0387,71.6,74.11,709.89,9.18,5.2113,-4.5333,0.0018,0.0899
2026-01-01 23:44:30,131.52,0.0725,70.92,70.26,703.38,11.97,-1.0936,-0.973,0.0026,0.077
2026-01-01 23:45:00,126.19,0.0391,72.05,72.16,786.42,6.45,-3.1889,3.4968,0.002,0.0619
2026-01-01 23:45:30,125.14,0.0341,65.42,77.25,688.44,5.19,1.6567,1.9869,0.0017,0.0431
2026-01-01 23:46:00,129.51,0.0778,69.64,76.14,727.36,9.39,-1.9359,-2.1152,0.0029,0.0692
2026-01-01 23:46:30,121.27,0.0146,71.17,73.02,719.02,0.91,-2.5227,0.8679,0.0004,0.0178
2026-01-01 23:47:00,124.46,0.0438,72.81,77.87,790.23,3.93,1.6914,0.0093,0.001,0.0292
2026-01-01 23:47:30,124.65,0.0236,69.74,73.04,795.27,4.08,3.1106,-1.3712,-0.0023,0.0406
2026-01-01 23:48:00,130.68,0.0482,74.06,75.13,789.36,9.62,3.4459,1.5623,0.0021,0.0751
2026-01-01 23:48:30,131.55,0.1113,69.78,76.17,745.14,10.07,0.8619,-1.1073,0.0056,0.0654
2026-01-01 23:49:00,132.41,0.0717,63.88,72.92,819.28,10.64,-5.4943,-1.5005,0.0036,0.0894
2026-01-01 23:49:30,120.56,0.0083,74.98,73.17,630.46,-1.32,-0.4521,0.2537,-0.0003,0.0095
2026-01-01 23:50:00,131.5,0.0522,70.9,73.42,776.33,9.34,5.3133,0.389,0.0008,0.0773
2026-01-01 23:50:30,131.18,0.0512,72.16,73.94,748.09,8.65,2.7258,-0.2339,0.0013,0.0619
2026-01-01 23:51:00,136.95,0.0873,67.95,72.96,796.12,14.02,-1.7616,-0.4164,0.0028,0.09
2026-01-01 23:51:30,127.66,0.0245,69.98,73.11,727.42,4.33,-2.879,0.0618,-0.0036,0.0367
2026-01-01 23:52:00,131.2,0.0602,69.05,73.08,702.97,7.54,0.1735,0.7649,0.0021,0.0465
2026-01-01 23:52:30,128.01,0.0586,75.61,74.64,799.72,4.16,-1.6152,0.1703,0.0011,0.0307
2026-01-01 23:53:00,127.97,0.0868,77.75,73.42,711.68,3.91,0.795,1.1058,0.0005,0.0289
2026-01-01 23:53:30,129.6,0.0328,68.17,76.85,789.15,5.18,-1.1658,2.1927,0.0012,0.0416
2026-01-01 23:54:00,125.63,0.0538,70.84,77.81,774.81,1.02,2.5548,0.6535,0.0008,0.0179
2026-01-01 23:54:30,134.71,0.0598,70.96,78.16,641.54,9.7,0.8969,-1.4679,-0.0006,0.0646
2026-01-01 23:55:00,127.43,0.0446,66.35,74.87,760.55,2.11,-0.6879,-1.7968,0.0003,0.0203
2026-01-01 23:55:30,133.33,0.0768,69.35,74.57,854.01,7.65,5.3858,-0.1971,0.0021,0.0671
2026-01-01 23:56:00,138.2,0.057,69.13,74.48,751.34,12.02,1.7239,-0.4711,-0.001,0.0783
2026-01-01 23:56:30,136.78,0.0777,73.69,73.62,735.55,10.51,-2.5766,-0.7388,0.0032,0.0739
2026-01-01 23:57:00,133.05,0.0393,70.7,73.0,635.84,6.36,-1.2003,-0.6185,-0.0002,0.0434
2026-01-01 23:57:30,134.38,0.0849,66.13,72.39,684.23,7.58,-0.6776,-0.6148,0.0031,0.0484
2026-01-01 23:58:00,131.69,0.0974,72.73,71.77,708.1,4.71,-5.4356,2.2441,0.0025,0.0569
2026-01-01 23:58:30,123.51,0.014,70.0,76.87,748.37,-3.5,-0.3688,1.4132,-0.0049,0.0258
2026-01-01 23:59:00,130.95,0.1135,71.05,74.59,805.54,3.63,8.8052,-1.4878,0.0021,0.0621
2026-01-01 23:59:30,141.12,0.1302,67.38,73.9,729.16,13.43,4.7375,1.0537,0.0061,0.1011
